source,source_id,number_raw,category_raw,name_raw,address_raw,phone_raw,detail_url,map_action_raw,page,row_index,source_url,http_method,collected_at
wonju_health_medical_institution,13192659,51,병원,톡스앤필의원 원주점,"강원특별자치도 원주시 서원대로 170, 재영빌딩 4층 (단계동)",033-735-7999,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192659&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 170, 재영빌딩 4층 (단계동)','톡스앤필의원 원주점');",6,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192660,52,병원,원주시민의원,"강원특별자치도 원주시 남원로 645, 영광빌딩 2층 (명륜동)",033-763-9034,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192660&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 645, 영광빌딩 2층 (명륜동)','원주시민의원');",6,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192661,53,병원,원더스의원,"강원특별자치도 원주시 서원대로 164, 3층 (단계동)",033-812-2828,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192661&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 164, 3층 (단계동)','원더스의원');",6,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192662,54,병원,블리비의원,"강원특별자치도 원주시 서원대로 396, 스타월드 4층 409호, 410호, 411호, 415호 (단구동)",1833-9359,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192662&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 396, 스타월드 4층 409호, 410호, 411호, 415호 (단구동)','블리비의원');",6,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192663,55,병원,원주위대한내과의원,"강원특별자치도 원주시 능라동길 27, SK타워 504~506호 (무실동)",033-742-9669,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192663&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 27, SK타워 504~506호 (무실동)','원주위대한내과의원');",6,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192664,56,병원,제로마취통증의학과의원,"강원특별자치도 원주시 서원대로 406, 303,304호 (단구동)",033-761-8900,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192664&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 406, 303,304호 (단구동)','제로마취통증의학과의원');",6,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192665,57,병원,김진수프롤로의원,"강원특별자치도 원주시 북원로 2247, 덕안빌딩 3층 (단계동)",033-745-0188,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192665&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 북원로 2247, 덕안빌딩  3층 (단계동)','김진수프롤로의원');",6,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192666,58,병원,숲이비인후과의원,"강원특별자치도 원주시 서원대로 170, 재영빌딩 3, 5층 (단계동)",033-900-1016,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192666&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 170, 재영빌딩 3, 5층 (단계동)','숲이비인후과의원');",6,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192667,59,병원,이미영샘내과의원,"강원특별자치도 원주시 영랑길 14-2, 청연재빌딩 2층 (행구동)",033-900-3000,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192667&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 영랑길 14-2, 청연재빌딩 2층 (행구동)','이미영샘내과의원');",6,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192668,60,병원,곽엄섭내과의원,"강원특별자치도 원주시 현충로 320-1, 2층 (태장동)",033-732-8277,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192668&sc1=10&si1=27&cpn=6&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 현충로 320-1, 2층 (태장동)','곽엄섭내과의원');",6,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=6,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192669,61,병원,드림365소아청소년과의원,"강원특별자치도 원주시 지정면 신지정로 322, 탑프라자 402,403호",033-734-3650,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192669&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 322, 탑프라자 402,403호','드림365소아청소년과의원');",7,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192670,62,병원,키다리소아청소년과의원,"강원특별자치도 원주시 지정면 신지정로 316-1, 302,303호",033-743-8080,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192670&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 316-1, 302,303호','키다리소아청소년과의원');",7,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192671,63,병원,지정내과의원,"강원특별자치도 원주시 지정면 신지정로 266, 301,302호",033-733-2355,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192671&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 266, 301,302호','지정내과의원');",7,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192672,64,병원,기린소아청소년과의원,"강원특별자치도 원주시 지정면 신지정로 266, 204호",033-734-3132,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192672&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 266, 204호','기린소아청소년과의원');",7,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192673,65,병원,마음편한정신건강의학과의원,"강원특별자치도 원주시 서원대로 406, 503호 (단구동)",033-766-7675,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192673&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 406, 503호 (단구동)','마음편한정신건강의학과의원');",7,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192674,66,병원,화인가정의원,"강원특별자치도 원주시 지정면 신지정로 322-1, 303,304호",033-735-1111,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192674&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 322-1, 303,304호','화인가정의원');",7,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192675,67,병원,오스정형외과의원,"강원특별자치도 원주시 북원로 2235-4, 1,2층 118호, 201~7호호 (단계동)",033-900-8282,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192675&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 북원로 2235-4, 1,2층 118호, 201~7호호 (단계동)','오스정형외과의원');",7,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192676,68,병원,서이비인후과의원,"강원특별자치도 원주시 남원로 671, 3층 (명륜동)",033-764-1525,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192676&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 671, 3층 (명륜동)','서이비인후과의원');",7,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192677,69,병원,오드리의원,"강원특별자치도 원주시 능라동길 51, 시네시티타워 3층 302,303,304호 (무실동)",033-733-3322,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192677&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 51, 시네시티타워 3층 302,303,304호 (무실동)','오드리의원');",7,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192678,70,병원,속시원한내과의원,"강원특별자치도 원주시 로아노크로 74, 501호, 502호 (무실동)",033-743-8275,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192678&sc1=10&si1=27&cpn=7&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 로아노크로 74, 501호, 502호 (무실동)','속시원한내과의원');",7,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=7,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192679,71,병원,원주김안과의원,"강원특별자치도 원주시 능라동길 70, 3층 306호 (무실동)",033-747-2300,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192679&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 70, 3층 306호 (무실동)','원주김안과의원');",8,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192680,72,병원,연세나비이비인후과의원,"강원특별자치도 원주시 지정면 신지정로 316-2, 2층",033-731-7730,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192680&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 신지정로 316-2, 2층','연세나비이비인후과의원');",8,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192681,73,병원,신준현신경과의원,"강원특별자치도 원주시 능라동길 35, 베르뉴시티 3층 301호,302호 (무실동)",033-735-5254,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192681&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 35, 베르뉴시티 3층 301호,302호 (무실동)','신준현신경과의원');",8,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192682,74,병원,고려제일의원,"강원특별자치도 원주시 부론면 법천시장길 52, 2층",033-742-7572,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192682&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 부론면 법천시장길 52, 2층','고려제일의원');",8,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192683,75,병원,통탈의원,"강원특별자치도 원주시 혁신로 37-2, 중앙타워 4층 (반곡동)",033-813-3375,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192683&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 혁신로 37-2, 중앙타워 4층 (반곡동)','통탈의원');",8,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192684,76,병원,하나내과의원,"강원특별자치도 원주시 치악로 1527, 판부농협하나로마트 2층 (관설동)",033-763-9080,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192684&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로 1527, 판부농협하나로마트 2층 (관설동)','하나내과의원');",8,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192685,77,병원,준소아청소년과의원,"강원특별자치도 원주시 백간길 25, SG프라자 2층 (단계동)",033-744-2119,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192685&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 백간길 25, SG프라자 2층 (단계동)','준소아청소년과의원');",8,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192686,78,병원,연세봄이비인후과의원,"강원특별자치도 원주시 영랑길 2, 301호 (행구동)",033-747-2537,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192686&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 영랑길 2, 301호 (행구동)','연세봄이비인후과의원');",8,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192687,79,병원,더사랑소아청소년과의원,"강원특별자치도 원주시 오리현길 16-9, 1층 (반곡동)",033-732-2693,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192687&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 오리현길 16-9, 1층 (반곡동)','더사랑소아청소년과의원');",8,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192688,80,병원,하니유외과의원,"강원특별자치도 원주시 영랑길 14-2, 청연재 빌딩 3층 (행구동)",033-900-6075,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192688&sc1=10&si1=27&cpn=8&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 영랑길 14-2, 청연재 빌딩 3층 (행구동)','하니유외과의원');",8,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=8,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192689,81,병원,우리산부인과의원,"강원특별자치도 원주시 영랑길 14-2, 청연재빌딩 6,7층 (행구동)",033-900-5959,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192689&sc1=10&si1=27&cpn=9&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 영랑길 14-2, 청연재빌딩 6,7층 (행구동)','우리산부인과의원');",9,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=9,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13192690,82,병원,편하지의원,"강원특별자치도 원주시 시청로 25, 태성프라자 602~603호 (무실동)",033-813-0777,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13192690&sc1=10&si1=27&cpn=9&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 25, 태성프라자 602~603호 (무실동)','편하지의원');",9,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=9,GET,2026-07-15T22:55:11+09:00
